Treat,Sample_type,Layer,Spot,Sample,Replicat,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
Sp,Soil_Sp,10_30,1235,1235_10_30,3,209,681.644,1010.51,53.355,18.146,14.664,142.642,0.923,18.601,676,1003,126.254,15.556,1.237,0.808,0.927
Sp,Soil_Sp,10_30,1235,1235_10_30,3,200,634.495,1049.78,52.284,16.627,15.315,88.294,0.919,17.692,628,1044,132.709,15,1.086,0.921,0.926
Sp,Soil_Sp,10_30,1235,1235_10_30,3,1362,749.704,1086.134,208.024,76.739,22.598,178.356,0.396,81.394,714,1078,174.359,30,3.396,0.294,0.72
Sp,Soil_Sp,10_30,1235,1235_10_30,3,237,575.327,1184.348,59.113,20.78,14.521,102.365,0.852,21.095,570,1175,121.43,14.708,1.431,0.699,0.926
Sp,Soil_Sp,10_30,1235,1235_10_30,3,4823,946.48,1359.583,280.007,92.671,66.265,140.811,0.773,100.499,917,1322,137.42,68.013,1.398,0.715,0.941
Sp,Soil_Sp,10_30,1235,1235_10_30,3,278,1483.032,1333.065,62.426,23.013,15.381,137.089,0.896,23.431,1476,1324,129.806,15.556,1.496,0.668,0.934
Sp,Soil_Sp,10_30,1235,1235_10_30,3,15838,885.481,1454.216,570.375,191.842,105.115,95.832,0.612,210.447,858,1351,98.746,116.94,1.825,0.548,0.887
Sp,Soil_Sp,10_30,1235,1235_10_30,3,441,2539.278,1477.135,82.426,25.836,21.733,159.67,0.816,27.785,2529,1468,149.744,23.838,1.189,0.841,0.907
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,409,2100.119,38.938,77.941,29.009,17.952,157.962,0.846,29.53,2087,32,151.699,18.796,1.616,0.619,0.939
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,524,735.286,181.242,89.497,29.636,22.512,118.577,0.822,31.401,723,173,142.765,23.607,1.316,0.76,0.926
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,1108,980.556,201.179,144.368,45.907,30.73,13.283,0.668,50.774,960,217,32.125,33.928,1.494,0.669,0.87
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,389,1571.001,210.528,76.77,28.55,17.348,158.289,0.829,29.411,1559,202,144.689,18.341,1.646,0.608,0.936
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,451,638.744,291.633,80.669,27.294,21.039,83.696,0.871,28.443,636,306,79.875,22,1.297,0.771,0.93
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,2903,541.287,405.112,217.338,83.086,44.487,85.986,0.772,83.546,532,365,101.041,46,1.868,0.535,0.953
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,275,300.729,420.805,61.941,19.691,17.781,49.853,0.901,21.401,292,427,37.405,18.341,1.107,0.903,0.926
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,463,1810.636,594.485,82.426,27.936,21.102,159.275,0.856,28.844,1799,586,146.31,21.735,1.324,0.755,0.926
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,1032,2246.76,629.863,131.882,49.633,26.474,111.461,0.746,50.16,2238,605,113.499,31.009,1.875,0.533,0.896
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,3178,1757.5,747.028,410.291,93.806,43.136,50.016,0.237,144.361,1718,809,47.246,66.291,2.175,0.46,0.516
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,4,1712.25,800.5,7.657,2.734,1.863,90,0.857,3.162,1712,799,108.435,2,1.468,0.681,0.8
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,580,291.936,859.34,90.426,30.418,24.278,14.856,0.891,31.385,279,868,30.651,24.042,1.253,0.798,0.949
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,490,114.661,1237.733,92.811,38.353,16.267,34.433,0.715,37.443,99,1248,34.114,17.204,2.358,0.424,0.907
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,780,1613.815,1373.992,113.296,42.907,23.146,138.537,0.764,43.417,1597,1362,141.546,24.924,1.854,0.539,0.913
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,1173,2039.271,1497.011,139.782,48.529,30.776,160.879,0.754,51.923,2017,1486,164.358,35.741,1.577,0.634,0.889
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,1775,407.996,1668.369,254.409,107.248,21.073,73.991,0.345,108.259,397,1724,78.275,26.613,5.089,0.196,0.761
Cm,Compost_NL,0,CATT10A1,CATT10A1_0,0,57,492.272,1662.675,92.971,42.215,1.719,89.807,0.083,44.045,491,1684,87.397,2,24.556,0.041,0.667
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,38,2318.868,192.711,28.627,12.486,3.875,132.634,0.583,13.454,2315,187,131.987,4.243,3.222,0.31,0.844
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,37,2242.581,201.581,30.042,12.931,3.643,36.66,0.515,14.213,2237,206,39.289,4.95,3.55,0.282,0.74
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,3433,2308.878,235.728,444.919,85.153,51.331,147.4,0.218,107.703,2261,210,148.671,68.929,1.659,0.603,0.654
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,7,2236.214,261.214,10.485,4.439,2.008,119.872,0.8,5,2235,259,126.87,2.683,2.211,0.452,0.778
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,345,2221.314,749.486,69.941,24.583,17.869,103.755,0.886,25.942,2216,738,117.553,18,1.376,0.727,0.948
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,235,331.398,834.355,58.627,19.424,15.404,90.122,0.859,21.095,325,825,121.43,15,1.261,0.793,0.925
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,616,977.867,964.278,95.841,34.444,22.77,27.831,0.843,36.056,963,974,33.69,24.15,1.513,0.661,0.939
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,2478,1212.459,1108.155,331.848,90.694,34.788,42.203,0.283,120,1171,1160,36.87,54.869,2.607,0.384,0.553
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,1122,2100.54,1265.541,133.397,43.999,32.468,14.347,0.792,46.648,2079,1274,30.964,33.955,1.355,0.738,0.905
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,1743,805.529,1361.914,237.823,82.846,26.788,171.978,0.387,91.761,757,1358,163.54,37.554,3.093,0.323,0.667
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,1394,2582.435,1433.707,228.167,95.617,18.563,87.475,0.336,97.673,2574,1480,79.38,21.731,5.151,0.194,0.79
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,417,1199.227,1408.723,77.841,27.3,19.448,171.809,0.865,27.659,1186,1406,167.471,20.592,1.404,0.712,0.927
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,442,1535.708,1590.889,81.598,27.656,20.349,104.16,0.834,28.792,1532,1577,110.323,21.586,1.359,0.736,0.929
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,763,1608.82,1669.048,119.882,47.466,20.467,65.065,0.667,46.819,1598,1691,70.017,23.98,2.319,0.431,0.879
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,3122,524.2,1772.987,393.22,76.03,52.283,110.345,0.254,98.737,499,1719,123.851,71.345,1.454,0.688,0.613
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,4,539,1739,11.314,5.325,0.956,135,0.393,5.657,537,1737,135,1.414,5.568,0.18,0.571
Cm,Compost_NL,0,CATT1A1,CATT1A1_0,0,223,2132.038,1754.706,54.284,17.891,15.87,61.349,0.951,19.416,2127,1763,55.491,16,1.127,0.887,0.943
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,3651,1809.836,80.694,485.505,128.495,36.177,145.319,0.195,191.552,1717,32,139.658,66.675,3.552,0.282,0.439
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,431,1624.635,115.927,83.983,33.692,16.288,53.001,0.768,33.601,1614,129,53.471,17.107,2.069,0.483,0.918
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,225,2423.447,190.429,55.456,19.992,14.33,2.648,0.919,20.248,2414,187,159.775,14,1.395,0.717,0.947
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,409,1165.236,310.097,82.77,30.915,16.845,9.446,0.75,30.676,1151,315,19.026,17.489,1.835,0.545,0.892
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,273,601.321,372.683,61.355,20.387,17.05,127.133,0.911,21.633,595,364,123.69,18,1.196,0.836,0.932
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,608,1544.329,505.212,94.326,33.195,23.321,59.345,0.859,34.438,1539,522,64.179,24.839,1.423,0.703,0.936
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,1754,1591.819,864.147,189.64,75.742,29.485,0.495,0.613,73.246,1557,874,14.226,32,2.569,0.389,0.889
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,967,2374.548,882.022,141.924,58.991,20.871,38.351,0.603,58.412,2353,902,38.047,23.574,2.826,0.354,0.866
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,274,2097.993,930.223,61.113,21.473,16.247,157.385,0.922,22.472,2089,923,147.724,16.769,1.322,0.757,0.943
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,407,2065.522,1172.24,81.74,32.349,16.019,128.638,0.765,32.802,2056,1159,127.569,17.438,2.019,0.495,0.908
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,420,2101.176,1187.252,77.012,26.221,20.395,87.277,0.89,26.926,2096,1199,68.199,20,1.286,0.778,0.949
Cm,Compost_NL,0,CATT2A1,CATT2A1_0,0,1765,1172.911,1803.654,240.794,90.327,24.879,117.06,0.383,99.479,1140,1767,120.174,35.342,3.631,0.275,0.652
Cm,Compost_NL,0,CATT3A1,CATT3A1_0,0,1478,381.185,194.457,176.125,71.9,26.173,1.993,0.599,69.584,346,204,7.431,27.622,2.747,0.364,0.896
Cm,Compost_NL,0,CATT3A1,CATT3A1_0,0,865,2053.359,643.851,123.782,44.542,24.726,79.963,0.709,47.518,2046,668,81.529,27.14,1.801,0.555,0.916
Cm,Compost_NL,0,CATT3A1,CATT3A1_0,0,1516,1728.358,648.614,164.409,48.994,39.397,93.998,0.705,52.393,1726,622,103.241,45.303,1.244,0.804,0.883
Cm,Compost_NL,0,CATT3A1,CATT3A1_0,0,3441,1372.635,903.693,252.492,81.763,53.585,39.1,0.678,85.884,1331,916,27.759,60.896,1.526,0.655,0.903
Cm,Compost_NL,0,CATT3A1,CATT3A1_0,0,2063,1727.046,1121.033,170.125,57.323,45.823,60.482,0.896,61.612,1708,1147,54.246,47,1.251,0.799,0.974
Cm,Compost_NL,0,CATT3A1,CATT3A1_0,0,4878,869.812,1347.504,645.051,149.051,41.669,134.895,0.147,228.044,791,1244,138.2,85.725,3.577,0.28,0.37
Cm,Compost_NL,0,CATT3A1,CATT3A1_0,0,20,1247.8,1318.55,20.971,9.316,2.734,126.868,0.572,10,1245,1315,126.87,3.536,3.408,0.293,0.784
Cm,Compost_NL,0,CATT3A1,CATT3A1_0,0,617,1275.701,1340.821,107.74,41.764,18.81,105.928,0.668,41.773,1274,1319,101.041,19.348,2.22,0.45,0.896
Cm,Compost_NL,0,CATT3A1,CATT3A1_0,0,6,895.667,1344.333,10.485,4.274,1.787,118.862,0.686,5,894,1342,126.87,2.53,2.391,0.418,0.706
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,1766,889.352,56.541,175.338,55.121,40.793,59.2,0.722,59.464,888,87,70.346,42.933,1.351,0.74,0.911
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,1795,781.845,126.538,183.823,53.638,42.609,7.968,0.668,61.741,755,140,24.905,44.763,1.259,0.794,0.891
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,184,2413.402,539.348,48.284,15.945,14.693,136.455,0.992,17,2409,532,118.072,15,1.085,0.922,0.948
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,1901,1875.036,874.355,178.569,65.262,37.088,80.358,0.749,66.212,1860,905,64.983,37.498,1.76,0.568,0.936
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,322,1885.801,934.484,74.426,29.306,13.99,26.041,0.73,28.601,1875,944,36.469,14.499,2.095,0.477,0.894
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,291,1866.778,999.991,64.527,22.907,16.175,71.093,0.878,23.409,1863,1011,70.017,16.44,1.416,0.706,0.93
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,1112,2115.611,1013.082,131.397,39.806,35.569,25.935,0.809,43.829,2099,1031,34.778,35.887,1.119,0.894,0.94
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,527,2432.272,1092.181,86.669,26.89,24.954,24.423,0.882,28.425,2424,1103,50.711,26,1.078,0.928,0.935
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,283,2127.514,1209.221,63.355,21.127,17.055,117.082,0.886,22.472,2122,1200,122.276,17.985,1.239,0.807,0.92
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,5611,2450.973,1302.823,737.678,161.759,44.165,90.986,0.13,218.435,2434,1215,96.572,80.364,3.663,0.273,0.434
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,5,2398.3,1233.7,8.485,3.833,1.661,135,0.873,4.243,2397,1232,135,2.121,2.308,0.433,0.769
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,404,2285.478,1354.119,76.669,28.684,17.933,126.015,0.864,29.682,2277,1342,122.619,19.092,1.6,0.625,0.934
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,839,1062.437,1454.12,108.569,35.497,30.094,124.742,0.894,37.202,1048,1441,126.254,30.99,1.18,0.848,0.951
Cm,Compost_NL,0,CATT4A1,CATT4A1_0,0,900,2244.46,1580.156,181.397,82.504,13.889,97.255,0.344,78.447,2236,1542,101.023,16.508,5.94,0.168,0.812
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,6,1416.167,3,9.657,3.718,2.055,90,0.809,4.123,1416,1,104.036,2,1.809,0.553,0.857
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,2405,1523.903,59.149,338.492,118.148,25.918,135.394,0.264,137.931,1484,7,133.531,39.037,4.559,0.219,0.601
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,862,2317.407,60.104,110.569,34.686,31.642,81.43,0.886,36.892,2306,75,57.171,31.959,1.096,0.912,0.949
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,3049,279.953,139.578,418.149,96.715,40.14,96.113,0.219,134.164,288,61,100.305,69.337,2.409,0.415,0.43
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,10,1506,96,13.071,5.966,2.134,172.982,0.736,6.325,1503,95,161.565,2,2.795,0.358,0.909
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,782,970.065,224.242,116.953,48.013,20.738,135.245,0.718,47.634,951,210,140.964,22.627,2.315,0.432,0.912
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,648,1889.978,293.122,106.811,44.324,18.614,151.372,0.714,43.909,1871,282,149.931,20.203,2.381,0.42,0.913
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,2196,2232.024,345.304,262.877,113.625,24.608,147.175,0.399,116.017,2183,314,144.118,30.864,4.617,0.217,0.805
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,374,2319.206,374.42,74.527,26.383,18.049,85.551,0.846,26.476,2316,387,79.114,18,1.462,0.684,0.929
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,850,47.549,390.635,139.882,60.689,17.833,110.264,0.546,58.181,36,364,114.362,19.104,3.403,0.294,0.884
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,2688,1782.148,487.744,220.551,86.143,39.73,65.248,0.694,85.088,1756,523,60.422,39.03,2.168,0.461,0.942
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,750,304.184,501.205,106.083,33.969,28.112,142.077,0.837,37.202,289,492,143.746,29.024,1.208,0.828,0.943
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,356,2212.07,932.949,71.255,22.827,19.857,96.423,0.881,24.352,2207,922,109.179,20.984,1.15,0.87,0.936
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,1112,569.395,1711.888,160.61,69.047,20.506,154.177,0.542,67.231,539,1696,149.621,23.255,3.367,0.297,0.85
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,233,1943.607,1778.114,58.184,18.323,16.191,123.232,0.865,19.416,1937,1771,124.509,16.76,1.132,0.884,0.926
Cm,Compost_NL,0,CATT5A1,CATT5A1_0,0,1380,1541.774,1820.333,200.066,64.757,27.133,102.622,0.433,67.624,1527,1789,113.532,32.85,2.387,0.419,0.719
Cm,Compost_NL,0,CATT7A1,CATT7A1_0,0,768,1190.129,304.181,117.782,49.959,19.573,138.351,0.696,49.679,1171,288,139.899,19.931,2.552,0.392,0.918
Cm,Compost_NL,0,CATT7A1,CATT7A1_0,0,905,725.088,360.508,179.539,54.171,21.271,58.027,0.353,64.498,712,391,60.255,29.643,2.547,0.393,0.675
Cm,Compost_NL,0,CATT7A1,CATT7A1_0,0,663,1207.124,358.735,104.184,40.514,20.836,168,0.768,40.497,1189,352,159.775,22,1.944,0.514,0.931
Cm,Compost_NL,0,CATT7A1,CATT7A1_0,0,480,1177.719,475.217,82.083,26.683,22.904,114.047,0.895,28.231,1173,462,112.932,23.9,1.165,0.858,0.932
Cm,Compost_NL,0,CATT7A1,CATT7A1_0,0,1250,1249.83,677.249,174.894,74.865,21.259,56.736,0.514,73.239,1230,709,55.008,24.741,3.522,0.284,0.844
Cm,Compost_NL,0,CATT7A1,CATT7A1_0,0,591,1287.959,1003.727,100.225,40.845,18.423,124.659,0.739,41.049,1277,987,124.077,19.2,2.217,0.451,0.921
Cm,Compost_NL,0,CATT7A1,CATT7A1_0,0,932,1824.26,1142.388,139.782,59.566,19.922,154.681,0.599,58.31,1799,1128,149.036,22.361,2.99,0.334,0.891
Cm,Compost_NL,0,CATT7A1,CATT7A1_0,0,410,829.015,1174.663,75.841,23.67,22.054,6.449,0.896,24.739,817,1178,14.036,23,1.073,0.932,0.934
Cm,Compost_NL,0,CATT7A1,CATT7A1_0,0,649,1614.878,1271.482,108.912,45.029,18.351,23.366,0.688,44.721,1595,1282,26.565,19.677,2.454,0.408,0.917
Cm,Compost_NL,0,CATT7A1,CATT7A1_0,0,443,2289.613,1767.893,80.669,25.616,22.019,10.779,0.855,27.019,2281,1778,38.991,23,1.163,0.86,0.928
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,416,1692.072,15.421,85.799,34.092,15.537,94.268,0.71,33.615,1685,0,112.751,15.381,2.194,0.456,0.934
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,1037,1937.564,129.035,128.669,41.433,31.867,176.137,0.787,45.277,1918,118,149.47,31.682,1.3,0.769,0.919
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,1226,1489,302.7,141.497,44.657,34.955,99.414,0.769,48.332,1476,325,65.556,35.128,1.278,0.783,0.911
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,326,2380.988,371.058,70.184,26.607,15.6,116.926,0.832,27.295,2374,359,118.443,16.281,1.706,0.586,0.933
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,503,2237.786,437.055,83.598,26.696,23.99,115.057,0.904,28.844,2230,425,123.69,24,1.113,0.899,0.954
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,1415,512.783,553.274,149.439,51.874,34.731,29.671,0.796,53.151,493,573,41.186,36.342,1.494,0.67,0.931
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,1264,356.468,558.436,139.782,48.097,33.461,94.463,0.813,48.374,356,582,82.875,34,1.437,0.696,0.944
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,1988,2426.813,711.92,284.836,114.183,22.168,74.977,0.308,118.962,2418,771,73.393,31.53,5.151,0.194,0.634
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,874,2129.604,764.53,137.238,61.714,18.032,130.964,0.583,59.666,2110,741,129.56,19.007,3.422,0.292,0.903
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,145,388.052,812.679,43.456,13.783,13.394,14.458,0.965,14.765,385,806,118.301,13,1.029,0.972,0.939
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,1677,1510.382,924.095,179.296,73.459,29.067,99.259,0.656,71.309,1500,890,104.621,31.903,2.527,0.396,0.901
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,354,472.5,914.254,70.184,22.288,20.223,88.286,0.903,23.409,468,925,70.017,20,1.102,0.907,0.939
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,430,2357.94,1281.567,86.326,34.843,15.713,57.129,0.725,34.67,2349,1296,56.768,16.641,2.217,0.451,0.901
Cm,Compost_NL,0,CATT8A1,CATT8A1_0,0,388,2315.057,1284.25,73.841,25.213,19.594,115.981,0.894,25.612,2306,1275,128.66,20.4,1.287,0.777,0.937
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,1524,1652.019,57.892,176.61,64.135,30.255,14.641,0.614,65.552,1617,64,21.477,35.727,2.12,0.472,0.879
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,734,756.559,104.984,102.326,34.696,26.936,85.29,0.881,35.44,752,122,73.61,27,1.288,0.776,0.952
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,626,1445.433,276.704,111.439,48.198,16.537,135.575,0.633,46.755,1430,259,131.532,16.971,2.915,0.343,0.911
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,753,1403.528,319.778,125.539,52.279,18.339,122.915,0.6,52.802,1388,299,127.304,20.44,2.851,0.351,0.868
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,1768,1804.244,408.54,180.752,60.507,37.204,160.784,0.68,62.29,1781,386,137.603,40.607,1.626,0.615,0.865
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,335,1466.401,507.055,67.355,22.045,19.348,120.661,0.928,23.324,1461,497,120.964,19.878,1.139,0.878,0.946
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,1174,981.899,524.48,139.196,47.857,31.234,109.186,0.761,49.366,978,500,96.981,34,1.532,0.653,0.911
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,2522,2162.682,546.067,254.693,77.037,41.683,20.345,0.489,88.769,2131,578,22.521,54.596,1.848,0.541,0.746
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,391,139.316,578.896,78.083,30.864,16.13,33.772,0.806,31.064,126,587,33.179,17.179,1.913,0.523,0.917
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,1378,1577.828,617.474,204.225,93.786,18.708,85.294,0.415,86.701,1570,659,82.711,20.595,5.013,0.199,0.853
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,735,1789.282,728.96,102.225,33.208,28.181,145.199,0.884,34.409,1776,717,125.538,28.8,1.178,0.849,0.939
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,916,1014.659,913.105,117.64,38.876,30,11.082,0.832,39.962,995,920,31.701,31.182,1.296,0.772,0.943
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,62877,993.809,1176.211,1547.214,461.749,173.379,119.457,0.33,483.735,922,965,113.385,194.58,2.663,0.375,0.773
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,1476,1183.121,1344.792,143.296,49.234,38.171,132.725,0.903,52.498,1161,1330,139.635,38.184,1.29,0.775,0.972
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,453,1053.591,1668.187,90.669,36.127,15.965,12.199,0.692,35.171,1037,1673,14.826,16.893,2.263,0.442,0.896
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,365,1869.053,1733.177,69.255,21.761,21.356,32.442,0.956,23.259,1864,1744,64.537,21.213,1.019,0.981,0.948
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,449,410.124,1753.037,83.598,30.434,18.785,15.016,0.807,30.676,395,1757,19.026,19.582,1.62,0.617,0.918
Cm,Compost_NL,0,CATT9A1,CATT9A1_0,0,247,1170.342,1856.237,58.87,21.865,14.384,84.499,0.896,21.587,1167,1846,103.392,14,1.52,0.658,0.948
Cg,Compost_NL,0,CDOU1A1,CDOU1A1_0,0,1026,1732.764,186.366,125.539,40.09,32.585,98.243,0.818,42.426,1727,207,81.87,33.52,1.23,0.813,0.932
Cg,Compost_NL,0,CDOU1A1,CDOU1A1_0,0,736,2496.717,327.833,109.154,35.464,26.424,40.47,0.776,38.833,2486,345,55.491,28.996,1.342,0.745,0.908
Cg,Compost_NL,0,CDOU1A1,CDOU1A1_0,0,798,2146.173,754.371,109.74,40.762,24.926,80.016,0.833,41,2138,773,77.32,25.739,1.635,0.612,0.95
Cg,Compost_NL,0,CDOU1A1,CDOU1A1_0,0,365,1651.158,896.336,76.77,27.93,16.639,83.314,0.778,27.893,1648,910,75.466,17,1.679,0.596,0.919
Cg,Compost_NL,0,CDOU1A1,CDOU1A1_0,0,855,1891.001,969.784,113.64,36.515,29.813,5.309,0.832,37.656,1872,969,169.287,30,1.225,0.816,0.945
Cg,Compost_NL,0,CDOU1A1,CDOU1A1_0,0,658,1548.02,984.044,103.497,38.37,21.835,174.406,0.772,38.833,1531,979,168.111,23,1.757,0.569,0.933
Cg,Compost_NL,0,CDOU1A1,CDOU1A1_0,0,449,184.667,1211.983,80.426,27.921,20.475,108.523,0.872,29.155,180,1198,112.166,21,1.364,0.733,0.946
Cg,Compost_NL,0,CDOU2A1,CDOU2A1_0,0,1336,1840.995,67.1,147.196,50.66,33.578,66.615,0.775,53.535,1828,88,57.2,37.315,1.509,0.663,0.931
Cg,Compost_NL,0,CDOU2A1,CDOU2A1_0,0,611,2309.718,208.691,95.74,33.829,22.996,108.63,0.838,34.54,2302,193,112.109,24.326,1.471,0.68,0.936
Cg,Compost_NL,0,CDOU2A1,CDOU2A1_0,0,1830,998.467,248.574,173.681,61.396,37.951,177.307,0.762,62.65,967,243,171.741,40.206,1.618,0.618,0.931
Cg,Compost_NL,0,CDOU2A1,CDOU2A1_0,0,429,1737.062,381.08,76.669,24.084,22.68,45.855,0.917,25.298,1733,393,71.565,23.255,1.062,0.942,0.942
Cg,Compost_NL,0,CDOU2A1,CDOU2A1_0,0,581,2438.886,683.87,93.74,29.459,25.111,170.941,0.831,30.676,2424,688,19.026,25.272,1.173,0.852,0.925
Cg,Compost_NL,0,CDOU2A1,CDOU2A1_0,0,693,2116.549,954.113,100.083,34.46,25.605,77.278,0.869,35.355,2108,969,61.26,26,1.346,0.743,0.955
Cg,Compost_NL,0,CDOU2A1,CDOU2A1_0,0,620,1410.334,1240.761,96.326,28.697,27.509,45.084,0.84,31.401,1395,1248,37.235,28.721,1.043,0.959,0.933
Cg,Compost_NL,0,CDOU2A1,CDOU2A1_0,0,465,1010.902,1256.958,89.355,36.42,16.256,79.67,0.732,35.44,1006,1274,73.61,17.029,2.24,0.446,0.933
Cg,Compost_NL,0,CDOU2A1,CDOU2A1_0,0,856,1496.329,1280.016,115.983,35.335,30.845,20.794,0.8,39.051,1481,1293,39.806,32,1.146,0.873,0.923
Cg,Compost_NL,0,CDOU2A1,CDOU2A1_0,0,989,1391.087,1640.068,120.811,37.768,33.341,99.518,0.852,39.56,1384,1621,110.726,34.527,1.133,0.883,0.941
